,cluster,word
7306,99,เรียส
7307,88,นายทุน
7308,123,แจม
7309,36,ปุโรหิต
7310,36,สารบบ
7311,66,แกะรอย
7312,47,เสื่อมเสีย
7313,71,คีว
7314,64,สมหวัง
7315,149,ทแยงมุม
7316,42,นุ่มนวล
7317,88,ประสพ
7318,126,พิศาล
7319,137,รู้เห็น
7320,195,สุต
7321,66,พู่
7322,100,น้ำบาดาล
7323,196,อ้อนวอน
7324,64,รุ่งเช้า
7325,140,ทานตะวัน
7326,23,ประติมากร
7327,10,วิจิตรศิลป์
7328,14,บาห์เรน
7329,199,เบงกาลี
7330,186,กะลาสี
7331,66,ผัว
7332,28,เสมียน
7333,64,เสียว
7334,57,ตถาคต
7335,14,อรัญ
7336,152,อัปเดต
7337,64,หึง
7338,66,อ๊อด
7339,92,ดูหมิ่น
7340,186,กองหนุน
7341,88,เก่าๆ
7342,98,เมื่อไร
7343,96,แน่นหนา
7344,88,ลิตร
7345,126,ฤดี
7346,126,รวี
7347,152,บลูทูธ
7348,88,อีสเตอร์
7349,9,แจ่ม
7350,31,ลูกสูบ
7351,140,ข้าวสาร
7352,149,จลน์
7353,144,ษฏร
7354,42,ท่วงทำนอง
7355,126,จรัส
7356,195,ส่า
7357,132,หวู่
7358,69,เอี้ยง
7359,123,ออโต้
7360,126,บรรหาร
7361,187,สะบัด
7362,9,ฆ้อง
7363,150,จุติ
7364,69,ก๊วย
7365,132,ฟง
7366,136,ปิตุจฉา
7367,66,แวววาว
7368,69,ฮอน
7369,36,วรรษ
7370,126,รพี
7371,83,เน็ตเวิร์ก
7372,83,มอลล์
7373,83,เตอร์เทนเมนต์
7374,83,เวิร์ก
7375,148,อินซูลิน
7376,123,วิค
7377,88,คุณศัพท์
7378,150,ธรรมจักร
7379,129,คืนดี
7380,99,ลอร์
7381,96,แข็งขัน
7382,126,ฤทธิ
7383,126,ทุม
7384,96,ยับเยิน
7385,148,มลภาวะ
7386,199,เมโสโปเตเมีย
7387,40,วิทย
7388,111,เปก
7389,133,โคะ
7390,14,โดมินิกัน
7391,61,บพิตร
7392,122,พิค
7393,88,สปีด
7394,187,กายสิทธิ์
7395,47,หวาด
7396,126,ดิลก
7397,53,อ่อนไหว
7398,64,ข้างๆ
7399,116,อินพุต
7400,66,พุง
7401,42,ละเอียดอ่อน
7402,88,เชอร์โนบิล
7403,83,อินเทล
7404,126,กิตติคุณ
7405,140,โปรย
7406,182,เกลา
7407,130,เลือน
7408,3,ก้ม
7409,67,ซิ่น
7410,132,จี๋
7411,148,หลอดลม
7412,127,ฉายาลักษณ์
7413,14,มัลดีฟส์
7414,132,เซียง
7415,9,ตรอก
7416,57,อวโลกิเตศวร
7417,66,งุ้ม
7418,58,หงอน
7419,66,ทาก
7420,150,สุญ
7421,121,บะหมี่
7422,119,ตรัย
7423,127,บรมอัฐิ
7424,17,แอตแลนตา
7425,123,ซิกก์เลอร์
7426,78,ถลาง
7427,88,ชีพิตักษัย
7428,126,เจษฎา
7429,14,สก็อตแลนด์
7430,71,น่านฟ้า
7431,119,บ่อน
7432,83,เอ็นเตอร์เทน
7433,186,คาบศิลา
7434,111,เตีย
7435,108,วิสาหกิจ
7436,47,ผันผวน
7437,88,นามแฝง
7438,129,ลดหลั่น
7439,147,ศาลทหาร
7440,137,ฝักใฝ่
7441,36,ดาบส
7442,82,โควตา
7443,182,สันโดษ
7444,140,คั้น
7445,150,กัณฑ์
7446,126,บริรักษ์
7447,127,กรรณ
7448,150,สรวง
7449,152,สวิตซ์
7450,140,หมี่
7451,78,โยนก
7452,88,ระยะๆ
7453,88,ลิฟต์
7454,53,เชื่อใจ
7455,83,แฮนด์
7456,88,พื้นเพ
7457,149,อุปสงค์
7458,17,เทกซัส
7459,83,พาวเวอร์
7460,64,ช้ำ
7461,137,ช่วงชิง
7462,150,ทะยาน
7463,88,แมรี
7464,67,กระถาง
7465,147,โจทก์
7466,186,กองร้อย
7467,126,เกรียง
7468,195,ทบ
7469,105,ปลุกเสก
7470,96,เงียบๆ
7471,71,อะแลสกา
7472,187,ไม้เท้า
7473,9,แจ้
7474,57,สารีบุตร
7475,36,อิต
7476,126,เมธี
7477,83,แมชชีน
7478,150,อภินิหาร
7479,111,โฟล์ก
7480,133,เระ
7481,88,สรณ์
7482,17,โลญ
7483,12,ไฟต์
7484,195,คุป
7485,88,กระเจิง
7486,131,คร่า
7487,17,รีสอร์ต
7488,92,สมญา
7489,12,เจ๊
7490,66,ก้าม
7491,66,เดือย
7492,14,ปาปัวนิวกินี
7493,150,ภูติ
7494,31,กากบาท
7495,17,เท็กซัส
7496,155,แฉะ
7497,47,วิกฤติการณ์
7498,24,ไฮสคูล
7499,186,ตอร์ปิโด
7500,133,ฮน
7501,123,บัค
7502,123,เอดจ์
7503,150,อวสาน
7504,88,ภาพนิ่ง
7505,66,ฟองน้ำ
7506,148,โลนี
7507,144,สเต
7508,67,แว่นตา
7509,137,เปิดโปง
7510,92,ปลุกใจ
7511,14,จาเมกา
7512,126,จุฬาภรณ์
7513,64,ปลื้ม
7514,144,นด
7515,123,ซันเดอร์
7516,17,แคโรไลนา
7517,83,เบย์
7518,71,ดานูบ
7519,105,ศีลจุ่ม
7520,137,ฟุ่มเฟือย
7521,111,ซ็อง
7522,123,เร็น
7523,124,อาพาธ
7524,119,อันธพาล
7525,149,เชิงมุม
7526,88,โบนัส
7527,17,ออริกอน
7528,126,รณา
7529,152,ธุรกรรม
7530,71,ยูเรเชีย
7531,2,โอเปร่า
7532,148,เอ็มบริโอ
7533,126,เพ็ชร
7534,182,ทัดเทียม
7535,53,เกรงขาม
7536,126,วิไล
7537,126,วิสุทธิ์
7538,9,แยงซี
7539,57,ปริตร
7540,88,โปรดฯ
7541,64,เฟื่อง
7542,64,สาวใช้
7543,150,ซูส
7544,21,โคเปนเฮเกน
7545,126,ธิปไตย
7546,88,ลินคอล์น
7547,182,ถก
7548,126,พนา
7549,23,ทิเชียน
7550,36,คฤหัสถ์
7551,99,ฮีด
7552,64,เชียเรอร์
7553,64,ระทึก
7554,137,เคร่ง
7555,140,สำปะหลัง
7556,12,ไพล
7557,64,บ่น
7558,154,แม่พิมพ์
7559,119,พลาดท่า
7560,69,คย็อง
7561,150,กระจกเงา
7562,53,รำคาญ
7563,137,ละเว้น
7564,182,พันธกิจ
7565,148,เจือปน
7566,123,แกร์
7567,105,รื่นเริง
7568,64,นางใน
7569,22,ตท
7570,14,สโลวีเนีย
7571,199,ฮีน
7572,12,ตรู
7573,88,แกรนิต
7574,88,ล้วนแล้ว
7575,88,ครอมเวลล์
7576,126,ขัตติย
7577,111,สุไหง
7578,83,เคด
7579,78,หริภุญชัย
7580,149,ตรรก
7581,24,ร่ำเรียน
7582,111,ฮันน์
7583,132,หม่า
7584,11,พิธีสาร
7585,111,ทรัส
7586,88,มาราธอน
7587,123,ร็อบ
7588,150,ศาสตรา
7589,111,ยัก
7590,111,ปอม
7591,88,ช่างฝีมือ
7592,12,เลเยอร์
7593,36,อานิสงส์
7594,67,หมอบ
7595,111,ซูการ์
7596,182,ยากไร้
7597,83,โฟร์
7598,136,กำนัล
7599,61,วังหลัง
7600,21,แบกแดด
7601,111,พาลี
7602,182,ตัณหา
7603,126,เสนีย์
7604,137,หลั่งไหล
7605,69,ฮวน
7606,99,กัสตัส
7607,99,เยอร์
7608,9,เอื้อง
7609,123,กอร์น
7610,132,กุบ
7611,154,ดินสอ
7612,69,จื่อ
7613,9,พิกุล
7614,123,ด็อก
7615,96,ล้นหลาม
7616,99,ทัล
7617,149,พหูพจน์
7618,182,เที่ยงตรง
7619,152,ดิสก์
7620,12,ฟิวเจอร์
7621,126,ไสย
7622,66,หมัน
7623,195,ประจัน
7624,150,อิทธิฤทธิ์
7625,100,จุ่ม
7626,66,ตุ๊กแก
7627,126,ประยุร
7628,140,คลุก
7629,88,สมเด็จฯ
7630,126,หริ
7631,2,โปรโมชั่น
7632,119,แก๊งค์
7633,148,แมกนีเซียม
7634,137,เยี่ยง
7635,137,ตรวจตรา
7636,137,คบคิด
7637,119,ผ้าเหลือง
7638,21,อโยธยา
7639,99,ทาร์
7640,148,หล่อลื่น
7641,9,เยาวราช
7642,83,วอล์ก
7643,111,มูร์
7644,72,ฮอง
7645,182,โสมนัส
7646,126,ถวิล
7647,111,มัค
7648,88,ฌ็อง
7649,88,แผนภูมิ
7650,156,เคานต์
7651,31,ปรุ
7652,66,ห่าน
7653,88,ซีดาน
7654,123,สแตนด์
7655,17,เซิน
7656,99,อฟ
7657,182,อัตตา
7658,99,เดียน
7659,183,พลูโต
7660,129,ซ้ำซ้อน
7661,182,แน่วแน่
7662,126,คึก
7663,195,บัด
7664,12,องก์
7665,99,แวร์
7666,92,ร่ำ
7667,161,บุ๋ม
7668,99,โลเนีย
7669,69,วุ่น
7670,88,แคมปัส
7671,69,เฮง
7672,2,บิวต์
7673,182,อุตสาหะ
7674,137,ยืนกราน
7675,126,หิรัญ
7676,88,พันธมิตรฯ
7677,126,คช
7678,140,ขมิ้น
7679,58,สะบัก
7680,88,มือหนึ่ง
7681,111,โปร์
7682,88,คู่ครอง
7683,69,อาว
7684,4,วาร์ด
7685,64,แพรว
7686,53,เสน่หา
7687,69,เมียง
7688,4,พิมพิสาร
7689,9,รัชดาภิเษก
7690,143,บันเทิงคดี
7691,88,ยนตร์
7692,88,ทั้งคน
7693,2,กามิกาเซ่
7694,92,กล่าวขวัญ
7695,140,กระเทียม
7696,152,โปรเซสเซอร์
7697,88,ทั่ง
7698,47,เค้น
7699,88,ไทยรัฐ
7700,140,ฟืน
7701,137,ล่อลวง
7702,199,อุยกูร์
7703,143,นิทัศน์
7704,127,เศวตฉัตร
7705,2,อาฟเตอร์
7706,88,วันเพ็ญ
7707,83,ซัมซุง
7708,78,รามัญ
7709,12,ลูเซีย
7710,3,งัด
7711,149,พารามิเตอร์
7712,126,ชีวะ
7713,88,รายล้อม
7714,143,โวหาร
7715,182,เพ่ง
7716,152,ลินุกซ์
7717,88,แฟลช
7718,64,วิวาห์
7719,53,ซาบซึ้ง
7720,108,เร่งรัด
7721,111,โฮร์
7722,74,อัคคีภัย
7723,123,เรสต์
7724,195,ดล
7725,111,ษตราธิ
7726,88,พฤษภา
7727,150,กวนอิม
7728,64,แย้ม
7729,123,เชส
7730,126,จิตต์
7731,74,ไซโคลน
7732,66,จงอาง
7733,58,ตะขอ
7734,88,ทำซ้ำ
7735,9,บั้งไฟ
7736,88,มาตุภูมิ
7737,88,คาเฟ่
7738,88,เบนซิน
7739,140,ตะกร้า
7740,83,แบงค์
7741,152,คอนโซล
7742,150,สาง
7743,64,โง่
7744,147,เจ้าหนี้
7745,123,กิล
7746,88,รัฐบุรุษ
7747,88,นัดหมาย
7748,126,กนก
7749,111,กัม
7750,126,ยมราช
7751,111,ปุย
7752,143,ฉันทลักษณ์
7753,126,ปฏิมากร
7754,122,อิคคิ
7755,12,วู้
7756,111,ปัส
7757,88,อะพอลโล
7758,36,สัทธรรม
7759,150,ยุทธหัตถี
7760,17,มัณฑะเลย์
7761,111,เหม็ด
7762,111,ลิบ
7763,182,ปีติ
7764,56,ชนีย
7765,4,เลโอโปลด์
7766,195,คุปต์
7767,64,บุปผชาติ
7768,88,รถสปอร์ต
7769,111,เม็ง
7770,126,บุนนาค
7771,88,ยอร์ดานส์
7772,25,เจ้าชู้
7773,64,เมื่อไหร่
7774,88,เฟอร์นิเจอร์
7775,123,โจ๊ก
7776,92,หยิบยก
7777,66,ไพรเมต
7778,66,ซากศพ
7779,66,หุบ
7780,148,แปลกปลอม
7781,126,ณา
7782,17,ควิเบก
7783,147,ชี้ขาด
7784,17,ธม
7785,127,สุเมรุ
7786,126,เนวิน
7787,182,สัจจะ
7788,111,ไทต์
7789,17,เอดินบะระ
7790,186,ปืนพก
7791,140,ฝาด
7792,4,มันด์
7793,36,มรณ
7794,83,เท็กซ์
7795,14,ซิมบับเว
7796,195,เหม
7797,64,โอม
7798,123,เชมัส
7799,9,เทิง
7800,36,ภาษิต
7801,199,นอร์ส
7802,83,ไทมส์
7803,83,ดอต
7804,111,ลิว
7805,111,เบร
7806,64,สบายใจ
7807,58,เงี่ยง
7808,64,เย็นชา
7809,123,เร็ตต์
7810,119,บ่วง
7811,88,ทอย
7812,88,คร่อม
7813,88,แว่นแคว้น
7814,182,แตกฉาน
7815,9,สีลม
7816,126,สันต์
7817,150,อาภรณ์
7818,123,เนลล์
7819,182,สัญชาตญาณ
7820,126,โมลี
7821,111,ตุล
7822,124,หืด
7823,88,ระเบียน
7824,64,ไบรแอนต์
7825,83,เอาท์
7826,150,นาร์เนีย
7827,82,วิทยฐานะ
7828,88,สวรินทิรา
7829,36,เรนโช
7830,88,ออร์แกน
7831,96,ย่อยยับ
7832,122,วายร้าย
7833,42,อลังการ
7834,132,ไป๋
7835,88,นาโต้
7836,88,พวกพ้อง
7837,88,ลายเซ็น
7838,20,คงทน
7839,83,โซเชียล
7840,66,ง่าม
7841,133,ชิชิ
7842,92,สาปแช่ง
7843,99,เคีย
7844,111,ฟรันซิส
7845,64,พลาง
7846,64,แรนซ์
7847,126,ศาตร์
7848,123,พาล
7849,9,รีสอร์ท
7850,111,นนี
7851,14,อันดอร์รา
7852,53,สะพรึงกลัว
7853,189,สะใภ้
7854,149,ปริพันธ์
7855,88,ถาวรวัตถุ
7856,88,ไตรภาคี
7857,96,เหนียวแน่น
7858,150,ราชครู
7859,111,บาก
7860,123,เวเดอร์
7861,9,แขม
7862,137,สยบ
7863,105,ไว้ทุกข์
7864,14,ตูนิเซีย
7865,155,ถาง
7866,195,วัก
7867,83,เอ็ก
7868,88,ลีด
7869,149,สปิน
7870,88,ประทุน
7871,123,บีย์
7872,140,ไม้กวาด
7873,4,ฟิลลิป
7874,123,เลสเนอร์
7875,17,ตึกระฟ้า
7876,144,พิก
7877,88,วิคตอเรีย
7878,31,หมุด
7879,88,อากัปกิริยา
7880,152,นเท็น
7881,47,ลำเอียง
7882,150,ตื้อ
7883,88,กุนซือ
7884,147,บทลงโทษ
7885,136,อิศริย
7886,126,เพชญ์
7887,149,สัจพจน์
7888,17,อสเตอร์
7889,199,เคิร์ด
7890,126,สุริยา
7891,88,กษัตริยา
7892,88,เบเนดิกต์
7893,92,กล้ำ
7894,150,ทวด
7895,36,สมัน
7896,41,ปฏิกรรม
7897,199,ตากาล็อก
7898,88,มนัส
7899,144,แยร์
7900,34,โต่ง
7901,119,น้ำมือ
7902,147,ผู้เสียหาย
7903,123,โซโล
7904,64,นานๆ
7905,188,ทวิตเตอร์
7906,88,กิโล
7907,80,สัตววิทยา
7908,123,สตีฟ
7909,195,กม
7910,58,รยางค์
7911,111,เจียม
7912,126,จักษุ
7913,88,โปรโมเตอร์
7914,143,ขงจื้อ
7915,182,มูลเหตุ
7916,88,พักพิง
7917,111,ญญา
7918,58,ซี่โครง
7919,16,หนองบัวลำภู
7920,66,คางคก
7921,126,จางวาง
7922,88,ปฐมฤกษ์
7923,69,ตี่
7924,140,หัตถกรรม
7925,9,สะแก
7926,88,สุนทราภรณ์
7927,111,อาห์
7928,99,แนล
7929,195,พร้า
7930,9,วัฒนะ
7931,36,โฆษาจารย์
7932,88,ครีเทเชียส
7933,147,ศาลจังหวัด
7934,17,ดูไบ
7935,36,วัชรยาน
7936,64,กานดา
7937,150,อัปสร
7938,83,แมกซ์
7939,3,โยก
7940,92,ส่อ
7941,99,เชียน
7942,148,คั่ง
7943,9,ชายคา
7944,83,เทอร์โบ
7945,64,เริง
7946,126,เทเวศร์
7947,143,กิมย้ง
7948,88,กรมท่า
7949,137,หันเห
7950,123,วอล์ค
7951,9,ใต้ถุน
7952,17,รีโอเดจาเนโร
7953,42,ไหวพริบ
7954,126,เกริก
7955,17,เพนซิลเวเนีย
7956,69,เฮา
7957,66,ระนาด
7958,9,รื่น
7959,129,คละ
7960,17,คุชราต
7961,9,ทุรกันดาร
7962,9,บางปะกง
7963,53,ปิติ
7964,186,สัมภาระ
7965,66,โฉบ
7966,126,สุทธ
7967,143,คธูลู
7968,123,ลูเคีย
7969,88,มพลาร์
7970,88,ล้าสมัย
7971,199,ธิเบต
7972,150,นิทรา
7973,64,วนเวียน
7974,133,โซะ
7975,88,เลเวล
7976,47,ยุ่งเหยิง
7977,64,สู่ขอ
7978,66,อวน
7979,115,เรือโดยสาร
7980,123,ฟอล
7981,88,วาที
7982,66,เชื่อง
7983,74,วินาศกรรม
7984,17,เมลเบิร์น
7985,147,ลูกขุน
7986,88,มุสโสลินี
7987,24,อนุปริญญา
7988,14,แคเมอรูน
7989,47,คลอน
7990,144,นอยด์
7991,66,อ้า
7992,88,อุ่นเครื่อง
7993,53,กังขา
7994,137,เฆี่ยน
7995,99,กซัน
7996,126,ฆาต
7997,99,สเฟียร์
7998,123,แซด
7999,88,บริกร
8000,126,ขรัว
8001,61,ธรรมิก
8002,88,โรงอาหาร
8003,88,รถตู้
8004,126,ฉวี
8005,88,เนือง
8006,131,ปลิด
8007,148,ไรด์
8008,152,อัปโหลด
8009,126,หัต
8010,182,หยั่ง
8011,88,ศัลยแพทย์
8012,88,สหัสวรรษ
8013,9,ถลุง
8014,88,แม่น
8015,17,มิสซิสซิปปี
8016,111,โฟล์ค
8017,182,กอปร
8018,119,กระหน่ำ
8019,150,ประดุจ
8020,9,พนัง
8021,23,นิสม์
8022,195,ว้า
8023,66,ปักษา
8024,69,เหี้ยน
8025,154,โมเสก
8026,111,วูด
8027,25,ม่าย
8028,36,ปาฐกถา
8029,66,กระโดง
8030,88,พระสนมเอก
8031,126,สินี
8032,123,ยิป
8033,88,หม่ำ
8034,111,เนม
8035,83,มาร์เก็ต
8036,150,สะท้าน
8037,88,นิรนาม
8038,111,กิระ
8039,152,เราเตอร์
8040,88,สโลแกน
8041,66,แมลงวัน
8042,88,เสียด
8043,140,สำรับ
8044,17,ควีนส์
8045,99,ฟาร์
8046,144,ม่านตา
8047,152,แอนะล็อก
8048,150,เทวทูต
8049,63,อาคันตุกะ
8050,88,ประยุทธ์
8051,149,ลอการิทึม
8052,144,จัส
8053,24,กวด
8054,150,เซ่น
8055,140,ยำ
8056,143,เพลโต
8057,126,ธรา
8058,126,ณุ
8059,88,เลสเต
8060,83,วิชั่นส์
8061,92,อุทาน
8062,111,ลัว
8063,88,กสิกร
8064,88,เอาการ
8065,126,เสนาะ
8066,9,พลับ
8067,123,ลาส์
8068,88,ลินิน
8069,149,โมเมนต์
8070,23,อป
8071,148,นีออน
8072,69,ซก
8073,126,อาชญา
8074,199,ลดอร์
8075,99,กโซนี
8076,88,๒
8077,140,ปลี
8078,123,เล็กซ์
8079,36,หลวงตา
8080,88,โคลัมบัส
8081,99,โธ
8082,41,จีดีพี
8083,127,เดชานุภาพ
8084,144,แอ็ตต์แฟ
8085,133,อินุ
8086,111,ก้าง
8087,130,ทัณฑ์
8088,182,ลุล่วง
8089,152,ไลบรารี
8090,88,ล่องหน
8091,111,ซาว
8092,111,ฮัต
8093,111,โปโล
8094,148,ออกซิเดชัน
8095,66,ทัด
8096,17,กลันตัน
8097,148,โครเมียม
8098,140,เคี่ยว
8099,88,ทูนหัว
8100,195,ฤต
8101,17,โกว์
8102,64,ไฉน
8103,88,แอปเปิ้ล
8104,53,อึดอัด
8105,123,ตอม
8106,63,กกุธภัณฑ์
8107,88,เฉลียง
8108,182,ร่มเย็น
8109,126,วรรณา
8110,88,บริษัทฯ
8111,64,บักส์
8112,83,เฟซ
8113,111,เซ่
8114,111,เลย์
8115,36,โองการ
8116,88,ปาร์ค
8117,9,คหบดี
8118,126,เสนี
8119,69,เหลียน
8120,96,ท่วมท้น
8121,66,หิมพานต์
8122,88,วิภาวดี
8123,66,หมูป่า
8124,9,ญะ
8125,126,นุกูล
8126,143,บทกลอน
8127,123,แมวมอง
8128,9,พักแรม
8129,138,เวียดกง
8130,67,ลูบ
8131,36,ปัจเจก
8132,66,แมวน้ำ
8133,88,นัท
8134,88,รวมพล
8135,140,นางรม
8136,9,น้ำป่า
8137,83,เน็กซัส
8138,123,จอร์
8139,123,โดว์
8140,57,เกจิอาจารย์
8141,88,ไอแพด
8142,111,ลตาร์
8143,88,โหว่
8144,25,ฉกรรจ์
8145,182,มลทิน
8146,14,เอกวาดอร์
8147,92,หยาบคาย
8148,16,คานส์
8149,144,ทึม
8150,66,ฟันเลื่อย
8151,64,เพื่อนฝูง
8152,88,หม้อแปลง
8153,36,อุบาสก
8154,36,ตันตระ
8155,9,สายไหม
8156,9,ธัญบุรี
8157,137,ตักเตือน
8158,58,เชิงกราน
8159,58,หัวเข่า
8160,88,๑
8161,199,อารยัน
8162,111,นดอร์
8163,111,ฟรานเชส
8164,88,หวย
8165,88,ปิอุส
8166,17,เครือรัฐ
8167,88,ฟเฟอร์
8168,88,ปฐมวัย
8169,148,ฟอสฟอรัส
8170,62,อาร์กอน
8171,83,บอกซ์
8172,83,ทูนส์
8173,88,ไห้
8174,150,เปรต
8175,122,คล็อธ
8176,122,ฮอลโลว์
8177,66,นางพญา
8178,88,รูปถ่าย
8179,88,ข่าวคราว
8180,17,อิลลินอยส์
8181,88,เท่าๆ
8182,88,พอเหมาะ
8183,10,ละครสัตว์
8184,137,เลือกสรร
8185,111,โลกา
8186,92,กล่าวโทษ
8187,150,มัจฉา
8188,88,รักษาการณ์
8189,126,ดิฐ
8190,140,กะลา
8191,127,ประแดง
8192,9,งำ
8193,150,อรชุน
8194,126,เมธา
8195,14,ปารากวัย
8196,9,เอราวัณ
8197,36,กุลบุตร
8198,66,คำราม
8199,21,สไอเรส
8200,17,นแท
8201,88,รัสเซล
8202,36,ชมพูทวีป
8203,3,ปลิว
8204,88,หม่น
8205,14,ลิกเตนสไตน์
8206,111,เปอ
8207,140,ขนสัตว์
8208,137,นอกรีต
8209,127,เมรุมาศ
8210,111,อตต์
8211,36,ศากยมุนี
8212,126,จรัญ
8213,150,ดาวดึงส์
8214,149,ลิมิต
8215,88,รโหฐาน
8216,88,เซ็ท
8217,122,ราชันย์
8218,65,หน่วง
8219,88,แซลมอน
8220,88,สปอนเซอร์
8221,133,ชิระ
8222,66,งอน
8223,148,ฟิวชัน
8224,137,ผ่อน
8225,88,แทก
8226,9,ตลาดสด
8227,89,เดโมแครต
8228,84,โภคภัณฑ์
8229,126,อดุล
8230,137,ปลุกระดม
8231,88,ผู้น้อย
8232,22,ตะกร้อ
8233,123,เรฟ
8234,137,รุกล้ำ
8235,126,วิวัฒน์
8236,140,ครก
8237,66,ไก่ฟ้า
8238,123,นีล
8239,182,ภายหน้า
8240,132,เล่อ
8241,88,อัลกออิดะฮ์
8242,126,ณย
8243,144,เพา
8244,64,เป็นลม
8245,123,โรนัลโด
8246,132,เจ๋อ
8247,64,ฝากตัว
8248,17,ดีทรอยต์
8249,14,เซเนกัล
8250,144,ฮอล
8251,4,ตะเบ็ง
8252,12,แบด
8253,66,ม้าน้ำ
8254,127,มหาอุปราชา
8255,69,มู่
8256,123,มาสค์ไรเดอร์
8257,9,วิทยาคาร
8258,144,เมล์
8259,124,ภูมิแพ้
8260,83,แอ็ก
8261,47,โกลาหล
8262,66,ก้อย
8263,88,ห่างๆ
8264,126,กมล
8265,99,ซอร์
8266,83,เก็ต
8267,64,เขย่า
8268,137,ผ่อนปรน
8269,25,พเนจร
8270,88,เจ้าบ้าน
8271,140,ขนมจีน
8272,111,มัล
8273,182,เกื้อ
8274,123,เฟท
8275,111,ซัว
8276,195,เอ้
8277,66,ริดสีดวง
8278,140,ครั่ง
8279,67,ทาบ
8280,111,หลัว
8281,132,เจิ้ง
8282,88,เรลิก
8283,3,กระทืบ
8284,148,จุลชีพ
8285,150,นางกำนัล
8286,66,เบ็ด
8287,150,เบญจ
8288,83,เอาต์
8289,111,ฮัก
8290,88,ศาคต
8291,88,เรสเซิลเมเนีย
8292,61,กัลยาณี
8293,9,ปาย
8294,88,โมโนเรล
8295,148,หล่อเลี้ยง
8296,88,กรัง
8297,3,ทะลวง
8298,66,กระดิ่ง
8299,17,ลาสเวกัส
8300,111,ดาย
8301,148,แอมโมเนีย
8302,140,เช็ด
8303,47,กำกวม
8304,111,ลอว์
8305,140,นุ่งห่ม
8306,137,แก้ตัว
8307,66,ครอก
8308,88,พักฟื้น
8309,100,น้ำเกลือ
8310,150,ราชสีห์
8311,9,จก
8312,88,วงศ์วาน
8313,67,รถเข็น
8314,137,กำบัง
8315,36,มาณพ
8316,88,นล
8317,126,มุทรา
8318,92,พาดพิง
8319,69,งียน
8320,126,เธอฯ
8321,127,สุรัสวดี
8322,21,ลงกา
8323,64,อิเหนา
8324,132,เฉิง
8325,140,เต้าหู้
8326,143,บัลเลต์
8327,88,เจอร์ราร์ด
8328,123,เทลส์
8329,123,ตนิส
8330,111,ลูป
8331,83,โปรดักชั่น
8332,67,ตะปู
8333,150,โทสะ
8334,88,ดอลล่าร์
8335,111,ว่
8336,126,ภัค
8337,83,เฟล
8338,31,สัทอักษร
8339,88,อยุ่
8340,123,ไอซ์
8341,66,กอริลลา
8342,88,อลิซาเบธ
8343,155,พืชพันธุ์
8344,83,จูน
8345,71,กันชน
8346,148,อยด์
8347,140,หม่อน
8348,88,เข็มกลัด
8349,17,อิสตันบูล
8350,126,บรร
8351,111,ธาน
8352,9,เชตุพนวิมลมัง
8353,133,โบะ
8354,9,อินทนนท์
8355,126,ขัต
8356,111,เชา
8357,137,งดเว้น
8358,182,เทิดทูน
8359,67,ภูษา
8360,140,หว่าน
8361,108,น้ำประปา
8362,88,ภาคเรียน
8363,100,บะซอลต์
8364,66,ยีราฟ
8365,111,ลัวส์
8366,148,แอนติบอดี
8367,195,ปราณี
8368,88,สายสัมพันธ์
8369,9,แต้
8370,123,สไปเดอร์
8371,111,ชเว
8372,88,ไลโอเนล
8373,64,ลั่นทม
8374,149,ยเลอร์
8375,64,เฉียด
8376,137,ปล้นสะดม
8377,110,เพิกเฉย
8378,143,สุภาษิต
8379,88,ก้
8380,88,คับ
8381,148,ยีสต์
8382,111,ยามะ
8383,8,เยี่ยมเยียน
8384,123,กริม
8385,154,ฉลุ
8386,12,เกาต์
8387,88,สาธารณภัย
8388,199,นูเมนอร์
8389,61,ษาธิ
8390,21,กบิลพัสดุ์
8391,100,ควบแน่น
8392,148,อัลลีล
8393,9,ตะโก
8394,88,มือเปล่า
8395,83,วอลต์
8396,137,พราก
8397,137,เรียกคืน
8398,111,ซูล
8399,126,บุษบา
8400,17,เว้
8401,9,ลำดวน
8402,9,ราชพฤกษ์
8403,140,ใบตอง
8404,123,เฮอร์ไม
8405,21,ออสโล
8406,150,ผอง
8407,25,กะเทย
8408,88,นาว
8409,83,ทไฟท์เตอร์
8410,88,นักขัตฤกษ์
8411,88,ไอพอด
8412,88,แม็ทธิว
8413,123,คอร์ส
8414,126,ไกรสร
8415,67,ส้น
8416,105,ภัตตาหาร
8417,14,มอลโดวา
8418,9,กระทุ่ม
8419,150,สุบิน
8420,126,พงศา
8421,88,พุ่มพวง
8422,17,ชเลส
8423,9,วนอุทยาน
8424,83,ชัวรอยด์
8425,123,เคลียร์
8426,137,แก่งแย่ง
8427,2,เติ้ล
8428,195,ถวัล
8429,2,พรีเซ็นเตอร์
8430,144,มานซ์
8431,127,กาฬ
8432,9,แคบๆ
8433,88,ผุ้
8434,17,สต็อก
8435,36,ขอขมา
8436,126,ภูวนาถ
8437,137,อ่อนน้อม
8438,58,กล่องเสียง
8439,140,ลิสง
8440,195,ทิต
8441,195,คล้า
8442,3,กระชาก
8443,123,ลเตอร์
8444,140,พริกไทย
8445,111,เมิน
8446,126,นเรนทร
8447,143,เห่
8448,72,เกียง
8449,64,ป่าน
8450,144,โอก
8451,150,สวาท
8452,144,อนด์
8453,111,หิ
8454,3,ควัก
8455,140,กัญชา
8456,123,เนียร์
8457,150,ใหล
